id,pos
3258,"-34.808786,-58.445978"
3259,"-34.808121,-58.444734"
3260,"-34.807456,-58.443468"
3261,"-34.806812,-58.442223"
3262,"-34.806168,-58.441"
3263,"-34.805911,-58.440528"
3264,"-34.80576,-58.440228"
3265,"-34.80561,-58.440077"
3266,"-34.805546,-58.439949"
3267,"-34.805481,-58.439777"
3268,"-34.80546,-58.439541"
3269,"-34.805481,-58.439369"
3270,"-34.805417,-58.439133"
3271,"-34.805245,-58.438962"
3272,"-34.805074,-58.438919"
3273,"-34.804902,-58.438725"
3274,"-34.804773,-58.438511"
3275,"-34.804645,-58.438146"
3276,"-34.804258,-58.437417"
3277,"-34.803464,-58.435786"
3278,"-34.802756,-58.434262"
3279,"-34.802306,-58.433361"
3280,"-34.801683,-58.432159"
3281,"-34.801083,-58.431022"
3282,"-34.79943,-58.427804"
3283,"-34.799023,-58.42701"
3284,"-34.7984,-58.425851"
3285,"-34.797735,-58.42452"
3286,"-34.797049,-58.42319"
3287,"-34.796791,-58.422675"
3288,"-34.796233,-58.421581"
3289,"-34.796019,-58.42113"
3290,"-34.795761,-58.420615"
3291,"-34.795182,-58.419478"
3292,"-34.794774,-58.418684"
3293,"-34.794409,-58.417954"
3294,"-34.794259,-58.417654"
3295,"-34.794002,-58.417139"
3296,"-34.793401,-58.415937"
3297,"-34.792757,-58.414714"
3298,"-34.792221,-58.413706"
3299,"-34.791727,-58.412826"
3300,"-34.791255,-58.411968"
3301,"-34.790783,-58.411131"
3302,"-34.790311,-58.41023"
3303,"-34.79001,-58.40965"
3304,"-34.64957,-58.372936"
3305,"-34.624937,-58.363709"
3306,"-34.624872,-58.363709"
3307,"-34.624786,-58.363795"
3308,"-34.624507,-58.364117"
3309,"-34.624443,-58.364139"
3310,"-34.624228,-58.364031"
3311,"-34.624143,-58.364031"
3312,"-34.624164,-58.363838"
3313,"-34.624336,-58.363259"
3314,"-34.624379,-58.363001"
3315,"-34.624357,-58.362765"
3316,"-34.624293,-58.362551"
3317,"-34.624143,-58.362336"
3318,"-34.624035,-58.36225"
3319,"-34.623027,-58.361392"
3320,"-34.622083,-58.360534"
3321,"-34.621804,-58.360233"
3322,"-34.621332,-58.359804"
3323,"-34.620709,-58.359225"
3324,"-34.620388,-58.358881"
3325,"-34.619164,-58.357637"
3326,"-34.622319,-58.354783"
3327,"-34.622555,-58.357294"
3328,"-34.622684,-58.358688"
3329,"-34.626257,-58.35488"
3330,"-34.626546,-58.35444"
3331,"-34.627381,-58.35277"
3332,"-34.627104,-58.351028"
3333,"-34.638922,-58.416115"
3334,"-34.627383,-58.352766"
3335,"-34.626267,-58.354869"
3336,"-34.62425,-58.36283"
3337,"-34.62425,-58.36313"
3338,"-34.624121,-58.363667"
3339,"-34.623928,-58.364031"
3340,"-34.623671,-58.36431"
3341,"-34.623671,-58.364782"
3342,"-34.623799,-58.365018"
3343,"-34.623928,-58.365448"
3344,"-34.623928,-58.365705"
3345,"-34.6243440893608,-58.3727017061291"
3346,"-34.652992,-58.416531"
3347,"-34.653381,-58.416539"
3348,"-34.654698,-58.416538"
3349,"-34.654913,-58.416452"
3350,"-34.656801,-58.416495"
3351,"-34.657552,-58.416495"
3352,"-34.658561,-58.416538"
3353,"-34.659569,-58.416646"
3354,"-34.660127,-58.416731"
3355,"-34.661672,-58.417032"
3356,"-34.66238,-58.417182"
3357,"-34.662552,-58.417225"
3358,"-34.662552,-58.417547"
3359,"-34.662552,-58.418298"
3360,"-34.662573,-58.418684"
3361,"-34.662573,-58.420014"
3362,"-34.662595,-58.421838"
3363,"-34.66208,-58.422375"
3364,"-34.662938,-58.423834"
3365,"-34.664547,-58.425872"
3366,"-34.665735,-58.426916"
3367,"-34.667552,-58.428512"
3368,"-34.670019,-58.430593"
3369,"-34.670641,-58.431108"
3370,"-34.671028,-58.43143"
3371,"-34.672,-58.432233"
3372,"-34.673023,-58.433082"
3373,"-34.673903,-58.433812"
3374,"-34.675727,-58.435357"
3375,"-34.680212,-58.439112"
3376,"-34.681628,-58.438833"
3377,"-34.681756,-58.438962"
3378,"-34.681821,-58.439004"
3379,"-34.682164,-58.439369"
3380,"-34.682443,-58.439627"
3381,"-34.682508,-58.440056"
3382,"-34.682658,-58.440914"
3383,"-34.682786,-58.441236"
3384,"-34.684031,-58.442295"
3385,"-34.686346,-58.444264"
3386,"-34.687099,-58.444905"
3387,"-34.687529,-58.44527"
3388,"-34.687936,-58.445592"
3389,"-34.68828,-58.445914"
3390,"-34.689052,-58.446558"
3391,"-34.69079,-58.448038"
3392,"-34.691434,-58.448596"
3393,"-34.693065,-58.449969"
3394,"-34.693365,-58.450227"
3395,"-34.695563,-58.452088"
3396,"-34.698527,-58.454598"
3397,"-34.700965,-58.456662"
3398,"-34.702142,-58.457538"
3399,"-34.704827,-58.459865"
3400,"-34.704927,-58.459909"
3401,"-34.705073,-58.459827"
3402,"-34.705821,-58.45863"
3403,"-34.705965,-58.458482"
3404,"-34.706068,-58.458445"
3405,"-34.706145,-58.458532"
3406,"-34.706221,-58.458654"
3407,"-34.706253,-58.458882"
3408,"-34.706308,-58.459061"
3409,"-34.706491,-58.459298"
3410,"-34.70671,-58.459661"
3411,"-34.708003,-58.458664"
3412,"-34.707705,-58.458093"
3413,"-34.707963,-58.457716"
3414,"-34.708791,-58.456699"
3415,"-34.709005,-58.456312"
3416,"-34.709511,-58.455891"
3417,"-34.709918,-58.455545"
3418,"-34.710428,-58.455126"
3419,"-34.711218,-58.454518"
3420,"-34.711797,-58.455598"
3421,"-34.712419,-58.456681"
3422,"-34.712977,-58.45778"
3423,"-34.713578,-58.45881"
3424,"-34.714179,-58.459904"
3425,"-34.71478,-58.46102"
3426,"-34.715381,-58.462071"
3427,"-34.716024,-58.463187"
3428,"-34.716582,-58.46426"
3429,"-34.717183,-58.465333"
3430,"-34.718428,-58.464346"
3431,"-34.718943,-58.46396"
3432,"-34.719286,-58.463681"
3433,"-34.719415,-58.463573"
3434,"-34.719672,-58.463359"
3435,"-34.72096,-58.46235"
3436,"-34.62166,-58.354327"
3437,"-34.6243443056204,-58.3727012736099"
3438,"-34.707119,-58.454712"
3439,"-34.706712,-58.455399"
3440,"-34.70728,-58.455903"
3441,"-34.707372,-58.455931"
3442,"-34.707782,-58.455992"
3443,"-34.708072,-58.456297"
3444,"-34.708083,-58.456686"
3445,"-34.707966,-58.457064"
3446,"-34.707328,-58.457826"
3447,"-34.706634,-58.458559"
3448,"-34.706349,-58.458801"
3449,"-34.706036,-58.459119"
3450,"-34.705231,-58.459947"
3451,"-34.704919,-58.460467"
3452,"-34.704252,-58.461543"
3453,"-34.704137,-58.461728"
3454,"-34.703515,-58.462586"
3455,"-34.703343,-58.46278"
3456,"-34.703236,-58.462801"
3457,"-34.703107,-58.462737"
3458,"-34.703064,-58.462629"
3459,"-34.703064,-58.462501"
3460,"-34.703128,-58.462307"
3461,"-34.703729,-58.461363"
3462,"-34.703858,-58.461299"
3463,"-34.703987,-58.461127"
3464,"-34.704008,-58.460999"
3465,"-34.704008,-58.460827"
3466,"-34.703965,-58.460698"
3467,"-34.703751,-58.460419"
3468,"-34.703429,-58.46014"
3469,"-34.7033,-58.460097"
3470,"-34.702678,-58.459625"
3471,"-34.699931,-58.457208"
3472,"-34.699459,-58.456793"
3473,"-34.6959,-58.453797"
3474,"-34.69361,-58.45187"
3475,"-34.691242,-58.449877"
3476,"-34.689067,-58.448046"
3477,"-34.687894,-58.447059"
3478,"-34.686514,-58.445898"
3479,"-34.684825,-58.444476"
3480,"-34.68461,-58.444304"
3481,"-34.682346,-58.442386"
3482,"-34.6792,-58.439722"
3483,"-34.676757,-58.437653"
3484,"-34.675532,-58.436608"
3485,"-34.675148,-58.436279"
3486,"-34.674976,-58.436086"
3487,"-34.673882,-58.435142"
3488,"-34.673324,-58.434691"
3489,"-34.673066,-58.434467"
3490,"-34.672315,-58.433812"
3491,"-34.671865,-58.433554"
3492,"-34.671092,-58.432932"
3493,"-34.670636,-58.432508"
3494,"-34.67047,-58.432353"
3495,"-34.669955,-58.431945"
3496,"-34.668158,-58.430461"
3497,"-34.66631,-58.428934"
3498,"-34.666135,-58.428791"
3499,"-34.664829,-58.427636"
3500,"-34.664655,-58.427482"
3501,"-34.663324,-58.426151"
3502,"-34.662466,-58.425035"
3503,"-34.66195,-58.424213"
3504,"-34.661307,-58.42319"
3505,"-34.660689,-58.421883"
3506,"-34.660556,-58.421602"
3507,"-34.660106,-58.420315"
3508,"-34.659398,-58.418083"
3509,"-34.659054,-58.416817"
3510,"-34.658947,-58.416388"
3511,"-34.658861,-58.416302"
3512,"-34.658475,-58.416302"
3513,"-34.657767,-58.416281"
3514,"-34.657166,-58.416302"
3515,"-34.656823,-58.416367"
3516,"-34.65663,-58.416409"
3517,"-34.655685,-58.416388"
3518,"-34.654677,-58.416345"
3519,"-34.654181,-58.416253"
3520,"-34.653348,-58.416208"
3521,"-34.652236,-58.41621"
3522,"-34.63352,-58.4095"
3523,"-34.633155,-58.409543"
3524,"-34.63249,-58.409607"
3525,"-34.631224,-58.409736"
3526,"-34.630451,-58.409822"
3527,"-34.627469,-58.410101"
3528,"-34.62631,-58.410208"
3529,"-34.624786,-58.410401"
3530,"-34.624636,-58.41038"
3531,"-34.623753,-58.410544"
3532,"-34.622662,-58.410573"
3533,"-34.621589,-58.410738"
3534,"-34.620348,-58.410806"
3535,"-34.619087,-58.411004"
3536,"-34.617834,-58.411002"
3537,"-34.616611,-58.411002"
3538,"-34.613028,-58.411453"
3539,"-34.611826,-58.411667"
3540,"-34.609208,-58.411775"
3541,"-34.609174,-58.410388"
3542,"-34.609067,-58.410205"
3543,"-34.609041,-58.409094"
3544,"-34.609132,-58.408957"
3545,"-34.609194,-58.408807"
3546,"-34.677851,-58.487821"
3547,"-34.678023,-58.487628"
3548,"-34.678774,-58.486855"
3549,"-34.67798,-58.485911"
3550,"-34.677315,-58.485117"
3551,"-34.676671,-58.484344"
3552,"-34.675963,-58.483529"
3553,"-34.675105,-58.484559"
3554,"-34.674375,-58.485439"
3555,"-34.673495,-58.486512"
3556,"-34.673023,-58.485954"
3557,"-34.672508,-58.485332"
3558,"-34.671671,-58.484387"
3559,"-34.670963,-58.483636"
3560,"-34.670148,-58.482692"
3561,"-34.669161,-58.481512"
3562,"-34.668753,-58.48104"
3563,"-34.668496,-58.480718"
3564,"-34.668131,-58.480289"
3565,"-34.667466,-58.479495"
3566,"-34.666779,-58.47868"
3567,"-34.666135,-58.477907"
3568,"-34.66547,-58.477113"
3569,"-34.664805,-58.476319"
3570,"-34.664483,-58.475933"
3571,"-34.66414,-58.475525"
3572,"-34.663475,-58.474731"
3573,"-34.662659,-58.475804"
3574,"-34.663324,-58.476598"
3575,"-34.663668,-58.476985"
3576,"-34.664011,-58.477371"
3577,"-34.664676,-58.478143"
3578,"-34.665341,-58.478937"
3579,"-34.664698,-58.479753"
3580,"-34.664118,-58.480525"
3581,"-34.663196,-58.481727"
3582,"-34.662552,-58.482499"
3583,"-34.66223,-58.48295"
3584,"-34.661286,-58.48413"
3585,"-34.660664,-58.484967"
3586,"-34.659698,-58.48619"
3587,"-34.658764,-58.487409"
3588,"-34.657784,-58.488656"
3589,"-34.656878,-58.489782"
3590,"-34.6559,-58.491039"
3591,"-34.655235,-58.490245"
3592,"-34.65457,-58.489451"
3593,"-34.653904,-58.488679"
3594,"-34.653239,-58.487885"
3595,"-34.652574,-58.487091"
3596,"-34.652467,-58.486962"
3597,"-34.651973,-58.486426"
3598,"-34.651866,-58.486383"
3599,"-34.650857,-58.485031"
3600,"-34.649978,-58.484001"
3601,"-34.649484,-58.483443"
3602,"-34.64839,-58.484044"
3603,"-34.648154,-58.484066"
3604,"-34.646695,-58.484173"
3605,"-34.644871,-58.484731"
3606,"-34.644055,-58.484988"
3607,"-34.643369,-58.485181"
3608,"-34.642725,-58.485374"
3609,"-34.641309,-58.485825"
3610,"-34.640923,-58.485932"
3611,"-34.614959,-58.427439"
3612,"-34.614894,-58.425958"
3613,"-34.614809,-58.424563"
3614,"-34.614744,-58.423061"
3615,"-34.61468,-58.421645"
3616,"-34.614594,-58.420336"
3617,"-34.614272,-58.418684"
3618,"-34.613864,-58.417268"
3619,"-34.613521,-58.416216"
3620,"-34.613328,-58.415637"
3621,"-34.613049,-58.4148"
3622,"-34.612598,-58.413427"
3623,"-34.612448,-58.413019"
3624,"-34.609047,-58.407229"
3625,"-34.608951,-58.406303"
3626,"-34.608886,-58.406024"
3627,"-34.6088,-58.404672"
3628,"-34.608715,-58.403406"
3629,"-34.608629,-58.401926"
3630,"-34.608543,-58.400552"
3631,"-34.6085,-58.399222"
3632,"-34.608393,-58.397741"
3633,"-34.608285,-58.396389"
3634,"-34.608178,-58.39493"
3635,"-34.608092,-58.39345"
3636,"-34.607853,-58.389279"
3637,"-34.607819,-58.388844"
3638,"-34.60777,-58.388171"
3639,"-34.607751,-58.387734"
3640,"-34.607653,-58.386315"
3641,"-34.607589,-58.385384"
3642,"-34.60747,-58.383515"
3643,"-34.606204,-58.383579"
3644,"-34.605137,-58.383619"
3645,"-34.602599,-58.383837"
3646,"-34.600754,-58.383944"
3647,"-34.60041,-58.383923"
3648,"-34.598243,-58.384094"
3649,"-34.598093,-58.384073"
3650,"-34.596913,-58.38418"
3651,"-34.595561,-58.384309"
3652,"-34.595448,-58.382731"
3653,"-34.595442,-58.382459"
3654,"-34.595424,-58.382299"
3655,"-34.595403,-58.382095"
3656,"-34.595398,-58.381958"
3657,"-34.595378,-58.381474"
3658,"-34.595273,-58.379957"
3659,"-34.595157,-58.378515"
3660,"-34.595025,-58.377743"
3661,"-34.595711,-58.37697"
3662,"-34.595839,-58.376779"
3663,"-34.596012,-58.37652"
3664,"-34.596183,-58.376026"
3665,"-34.596205,-58.375833"
3666,"-34.596097,-58.375533"
3667,"-34.59599,-58.375361"
3668,"-34.595604,-58.375018"
3669,"-34.595089,-58.374717"
3670,"-34.594496,-58.374459"
3671,"-34.586231,-58.372"
3672,"-34.585727,-58.372153"
3673,"-34.58453,-58.372564"
3674,"-34.583552,-58.372876"
3675,"-34.581934,-58.373457"
3676,"-34.581479,-58.373697"
3677,"-34.581444,-58.373904"
3678,"-34.581538,-58.374064"
3679,"-34.58158,-58.374136"
3680,"-34.583706,-58.37338"
3681,"-34.584204,-58.373197"
3682,"-34.58592,-58.372557"
3683,"-34.651909,-58.48649"
3684,"-34.652424,-58.487134"
3685,"-34.652488,-58.487198"
3686,"-34.652531,-58.487241"
3687,"-34.653153,-58.487992"
3688,"-34.653819,-58.488765"
3689,"-34.654484,-58.489559"
3690,"-34.655149,-58.490353"
3691,"-34.656179,-58.489022"
3692,"-34.65708,-58.487864"
3693,"-34.658082,-58.486629"
3694,"-34.659033,-58.485374"
3695,"-34.66002,-58.484173"
3696,"-34.660707,-58.483229"
3697,"-34.661543,-58.482156"
3698,"-34.661887,-58.481705"
3699,"-34.66253,-58.48089"
3700,"-34.663432,-58.479731"
3701,"-34.664011,-58.47898"
3702,"-34.661973,-58.47501"
3703,"-34.661372,-58.474324"
3704,"-34.661865,-58.47368"
3705,"-34.662359,-58.472929"
3706,"-34.662681,-58.473058"
3707,"-34.664226,-58.473766"
3708,"-34.586258,-58.37049"
3709,"-34.585507,-58.370313"
3710,"-34.586461,-58.371122"
3711,"-34.605325,-58.37021"
3712,"-34.60534,-58.37024"
3713,"-34.605367,-58.370238"
3714,"-34.606263,-58.370235"
3715,"-34.606471,-58.37023"
3716,"-34.606547,-58.370228"
3717,"-34.607108,-58.37028"
3718,"-34.60726,-58.370421"
3719,"-34.607403,-58.370729"
3720,"-34.607599,-58.370941"
3721,"-34.607856,-58.371241"
3722,"-34.607921,-58.372164"
3723,"-34.607964,-58.373516"
3724,"-34.608478,-58.373474"
3725,"-34.608601,-58.374944"
3726,"-34.608706,-58.376408"
3727,"-34.608791,-58.377798"
3728,"-34.608886,-58.37918"
3729,"-34.609003,-58.38064"
3730,"-34.609037,-58.381095"
3731,"-34.609044,-58.381238"
3732,"-34.609057,-58.381406"
3733,"-34.609069,-58.381544"
3734,"-34.6091,-58.381957"
3735,"-34.609186,-58.383452"
3736,"-34.611547,-58.41023"
3737,"-34.612684,-58.410058"
3738,"-34.61659,-58.409457"
3739,"-34.616611,-58.41274"
3740,"-34.61807,-58.412697"
3741,"-34.61822,-58.414092"
3742,"-34.618371,-58.415358"
3743,"-34.618542,-58.416731"
3744,"-34.619787,-58.416624"
3745,"-34.620967,-58.416538"
3746,"-34.622447,-58.416388"
3747,"-34.623349,-58.416281"
3748,"-34.624014,-58.416216"
3749,"-34.624465,-58.417053"
3750,"-34.624507,-58.417761"
3751,"-34.624593,-58.419113"
3752,"-34.624701,-58.420529"
3753,"-34.624722,-58.42113"
3754,"-34.624765,-58.42186"
3755,"-34.624808,-58.422525"
3756,"-34.624872,-58.423212"
3757,"-34.624937,-58.42452"
3758,"-34.625044,-58.42598"
3759,"-34.625108,-58.427181"
3760,"-34.625731,-58.427052"
3761,"-34.626031,-58.426988"
3762,"-34.626997,-58.426752"
3763,"-34.628327,-58.426452"
3764,"-34.629378,-58.426216"
3765,"-34.63043,-58.42598"
3766,"-34.636245,-58.440056"
3767,"-34.637296,-58.439691"
3768,"-34.638627,-58.43924"
3769,"-34.63882,-58.440163"
3770,"-34.63897,-58.440764"
3771,"-34.639163,-58.441579"
3772,"-34.63927,-58.44203"
3773,"-34.639592,-58.443296"
3774,"-34.639807,-58.444262"
3775,"-34.639785,-58.444476"
3776,"-34.639828,-58.444605"
3777,"-34.64045,-58.445292"
3778,"-34.641287,-58.446236"
3779,"-34.642124,-58.447158"
3780,"-34.642918,-58.44806"
3781,"-34.644163,-58.449497"
3782,"-34.644914,-58.450398"
3783,"-34.645536,-58.451107"
3784,"-34.645686,-58.451128"
3785,"-34.645686,-58.451321"
3786,"-34.645793,-58.45175"
3787,"-34.645128,-58.452458"
3788,"-34.644313,-58.45336"
3789,"-34.643755,-58.45396"
3790,"-34.643326,-58.454411"
3791,"-34.642467,-58.455377"
3792,"-34.641416,-58.456514"
3793,"-34.647553,-58.468187"
3794,"-34.647918,-58.468423"
3795,"-34.648368,-58.468766"
3796,"-34.647295,-58.470097"
3797,"-34.646437,-58.471212"
3798,"-34.645407,-58.472478"
3799,"-34.644377,-58.473787"
3800,"-34.643519,-58.474882"
3801,"-34.642639,-58.475997"
3802,"-34.641759,-58.477113"
3803,"-34.640944,-58.478143"
3804,"-34.611568,-58.376219"
3805,"-34.610541,-58.375066"
3806,"-34.610522,-58.374852"
3807,"-34.61041,-58.374701"
3808,"-34.610222,-58.374703"
3809,"-34.609095,-58.373549"
3810,"-34.608972,-58.373451"
3811,"-34.61056,-58.40596"
3812,"-34.611268,-58.405852"
3813,"-34.612405,-58.405638"
3814,"-34.615817,-58.404565"
3815,"-34.61704,-58.404136"
3816,"-34.618811,-58.403517"
3817,"-34.61983,-58.403192"
3818,"-34.621139,-58.402805"
3819,"-34.622426,-58.402483"
3820,"-34.623756,-58.402162"
3821,"-34.625194,-58.40184"
3822,"-34.62543,-58.403149"
3823,"-34.625838,-58.403063"
3824,"-34.625945,-58.403363"
3825,"-34.626181,-58.405187"
3826,"-34.62661,-58.407633"
3827,"-34.626739,-58.410788"
3828,"-34.626838,-58.411959"
3829,"-34.626868,-58.412311"
3830,"-34.627292,-58.415531"
3831,"-34.62734,-58.415895"
3832,"-34.627784,-58.418806"
3833,"-34.628155,-58.421237"
3834,"-34.628234,-58.421896"
3835,"-34.628653,-58.4254"
3836,"-34.628692,-58.425722"
3837,"-34.629251,-58.429963"
3838,"-34.629464,-58.43158"
3839,"-34.6298,-58.433774"
3840,"-34.629829,-58.433962"
3841,"-34.630108,-58.4357"
3842,"-34.630301,-58.437159"
3843,"-34.630451,-58.437846"
3844,"-34.630558,-58.43821"
3845,"-34.630859,-58.438919"
3846,"-34.631073,-58.439326"
3847,"-34.631335,-58.439754"
3848,"-34.631846,-58.440592"
3849,"-34.632867,-58.442379"
3850,"-34.632962,-58.442545"
3851,"-34.634851,-58.445309"
3852,"-34.635279,-58.445935"
3853,"-34.635816,-58.446879"
3854,"-34.636159,-58.447802"
3855,"-34.636241,-58.448305"
3856,"-34.636309,-58.448725"
3857,"-34.636245,-58.451428"
3858,"-34.636305,-58.452106"
3859,"-34.636331,-58.452394"
3860,"-34.636438,-58.452802"
3861,"-34.63676,-58.453724"
3862,"-34.637538,-58.455016"
3863,"-34.637704,-58.455291"
3864,"-34.638433,-58.456342"
3865,"-34.638706,-58.456658"
3866,"-34.639506,-58.457587"
3867,"-34.640536,-58.45891"
3868,"-34.640558,-58.458939"
3869,"-34.641759,-58.460634"
3870,"-34.642296,-58.461213"
3871,"-34.642811,-58.461642"
3872,"-34.64309,-58.461814"
3873,"-34.643311,-58.461944"
3874,"-34.643455,-58.462029"
3875,"-34.64397,-58.462222"
3876,"-34.64412,-58.46235"
3877,"-34.645193,-58.462737"
3878,"-34.645454,-58.462843"
3879,"-34.645665,-58.46293"
3880,"-34.645987,-58.463101"
3881,"-34.646716,-58.463638"
3882,"-34.648129,-58.464954"
3883,"-34.648283,-58.465097"
3884,"-34.648626,-58.465505"
3885,"-34.648991,-58.466041"
3886,"-34.649247,-58.466683"
3887,"-34.649355,-58.467607"
3888,"-34.649377,-58.468852"
3889,"-34.649312,-58.470268"
3890,"-34.649279,-58.470692"
3891,"-34.649141,-58.472435"
3892,"-34.649055,-58.473508"
3893,"-34.648897,-58.474587"
3894,"-34.648819,-58.475118"
3895,"-34.648626,-58.475676"
3896,"-34.648132,-58.47662"
3897,"-34.647897,-58.476962"
3898,"-34.647532,-58.478186"
3899,"-34.647489,-58.47883"
3900,"-34.647467,-58.479989"
3901,"-34.647403,-58.480568"
3902,"-34.646673,-58.4828"
3903,"-34.646155,-58.484196"
3904,"-34.645836,-58.485053"
3905,"-34.645643,-58.485482"
3906,"-34.645021,-58.486705"
3907,"-34.644485,-58.48767"
3908,"-34.644461,-58.487707"
3909,"-34.644077,-58.488314"
3910,"-34.643497,-58.489087"
3911,"-34.642621,-58.490128"
3912,"-34.641674,-58.491254"
3913,"-34.640515,-58.492413"
3914,"-34.640171,-58.492701"
3915,"-34.639056,-58.493636"
3916,"-34.63818,-58.494288"
3917,"-34.637961,-58.494451"
3918,"-34.637768,-58.494515"
3919,"-34.637125,-58.494966"
3920,"-34.636545,-58.495567"
3921,"-34.636519,-58.495607"
3922,"-34.63603,-58.496339"
3923,"-34.635987,-58.496597"
3924,"-34.636116,-58.496747"
3925,"-34.636309,-58.498185"
3926,"-34.641759,-58.479323"
3927,"-34.642596,-58.478293"
3928,"-34.643476,-58.477178"
3929,"-34.644163,-58.451364"
3930,"-34.643476,-58.45057"
3931,"-34.642189,-58.449047"
3932,"-34.641373,-58.448124"
3933,"-34.640536,-58.447201"
3934,"-34.639699,-58.446279"
3935,"-34.638906,-58.445377"
3936,"-34.638562,-58.44497"
3937,"-34.63824,-58.443639"
3938,"-34.637983,-58.442352"
3939,"-34.637876,-58.44188"
3940,"-34.637747,-58.441193"
3941,"-34.637554,-58.440614"
3942,"-34.637446,-58.440206"
3943,"-34.637167,-58.439133"
3944,"-34.636996,-58.43821"
3945,"-34.635966,-58.438597"
3946,"-34.626803,-58.425572"
3947,"-34.626589,-58.424134"
3948,"-34.626439,-58.422847"
3949,"-34.626203,-58.421516"
3950,"-34.626009,-58.42025"
3951,"-34.625816,-58.418834"
3952,"-34.625645,-58.417697"
3953,"-34.623477,-58.41789"
3954,"-34.622576,-58.417954"
3955,"-34.621074,-58.418083"
3956,"-34.619894,-58.418148"
3957,"-34.618649,-58.418233"
3958,"-34.617448,-58.418276"
3959,"-34.612598,-58.408706"
3960,"-34.61144,-58.408813"
3961,"-34.610474,-58.408899"
3962,"-34.609371,-58.408927"
3963,"-34.609848,-58.38483"
3964,"-34.609763,-58.383423"
3965,"-34.609704,-58.381912"
3966,"-34.609677,-58.381502"
3967,"-34.609661,-58.381376"
3968,"-34.609649,-58.381187"
3969,"-34.60964,-58.381046"
3970,"-34.609613,-58.380606"
3971,"-34.609518,-58.379173"
3972,"-34.60938,-58.3777"
3973,"-34.609272,-58.376348"
3974,"-34.609165,-58.374846"
3975,"-34.608886,-58.372121"
3976,"-34.608827,-58.370961"
3977,"-34.608821,-58.37074"
3978,"-34.608779,-58.369803"
3979,"-34.608843,-58.369653"
3980,"-34.609036,-58.369524"
3981,"-34.637082,-58.495674"
3982,"-34.637232,-58.495502"
3983,"-34.638004,-58.494816"
3984,"-34.638185,-58.494671"
3985,"-34.639421,-58.493679"
3986,"-34.639742,-58.493335"
3987,"-34.640036,-58.493074"
3988,"-34.640729,-58.492455"
3989,"-34.642103,-58.491039"
3990,"-34.642312,-58.490785"
3991,"-34.643905,-58.488851"
3992,"-34.644264,-58.488335"
3993,"-34.644399,-58.488142"
3994,"-34.645042,-58.487113"
3995,"-34.645554,-58.486058"
3996,"-34.645772,-58.48561"
3997,"-34.646716,-58.483093"
3998,"-34.646866,-58.482692"
3999,"-34.647274,-58.481512"
